order_item_id,order_no,product_id,qty,unit_price_krw,discount_pct,amount_krw 
1107318,1002453,500200,18,2393600,0,43084800
1107319,1002454,500873,15,1411100,5,20108175
1107320,1002454,500790,8,3218500,15,21885800
1107321,1002454,500687,4,1595300,0,6381200
1107322,1002454,500331,8,1837900,0,14703200
1107323,1002455,500932,16,116700,0,1867200
1107324,1002455,500292,4,798800,0,3195200
1107325,1002455,500916,6,3008700,5,17149590
1107326,1002455,500774,10,399100,0,3991000
1107327,1002455,500634,8,114900,0,919200
1107328,1002456,500210,17,359400,15,5193330
1107329,1002456,500213,17,329400,15,4759830
1107330,1002456,500068,14,3474200,5,46206860
1107331,1002457,500380,18,2682500,0,48285000
1107332,1002458,500141,17,1538800,10,23543640
1107333,1002458,500517,6,270400,15,1379040
1107334,1002458,500324,11,3764300,10,37266570
1107335,1002459,500029,9,506900,0,4562100
1107336,1002459,500129,1,3368300,0,3368300
1107337,1002459,500119,10,2557100,15,21735350
1107338,1002460,500862,9,1024800,0,9223200
1107339,1002460,500220,19,1984100,15,32043215
1107340,1002460,500901,2,2779600,15,4725320
1107341,1002461,500798,14,983800,10,12395880
1107342,1002461,500187,7,2942000,0,20594000
1107343,1002462,500701,12,1425100,15,14536020
1107344,1002462,500375,7,1134100,10,7144830
1107345,1002463,500484,16,2608500,15,35475600
1107346,1002463,500801,7,1884000,0,13188000
1107347,1002464,500870,2,224000,0,448000
1107348,1002464,500234,4,650900,15,2213060
1107349,1002464,500877,4,643000,0,2572000
1107350,1002464,500474,12,2755100,0,33061200
1107351,1002465,500438,5,1449600,0,7248000
1107352,1002465,500896,19,2218700,15,35832005
1107353,1002466,500331,10,1837900,0,18379000
1107354,1002466,500591,16,2432300,10,35025120
1107355,1002466,500508,3,1885800,5,5374530
1107356,1002466,500074,8,2036000,0,16288000
1107357,1002466,500734,20,114100,0,2282000
1107358,1002467,500575,6,1129400,0,6776400
1107359,1002467,500461,6,653200,15,3331320
1107360,1002467,500978,16,1501800,0,24028800
1107361,1002468,500088,5,3200300,0,16001500
1107362,1002468,500690,20,310400,10,5587200
1107363,1002468,500150,18,2054800,5,35137080
1107364,1002468,500707,18,1026000,15,15697800
1107365,1002469,500338,8,2674900,5,20329240
1107366,1002470,500039,13,3076700,5,37997245
1107367,1002470,500659,19,3328000,0,63232000
1107368,1002470,500734,5,114100,15,484925
1107369,1002471,500309,3,1800100,5,5130285
1107370,1002471,500303,19,2798700,0,53175300
1107371,1002471,500217,4,3920400,0,15681600
1107372,1002472,500181,13,1188000,15,13127400
1107373,1002473,500768,8,1457600,5,11077760
1107374,1002474,500349,6,2437500,0,14625000
1107375,1002474,500636,3,2838400,5,8089440
1107376,1002474,500882,12,228400,5,2603760
1107377,1002474,500099,7,1503900,15,8948205
1107378,1002474,500963,2,2055800,5,3906020
1107379,1002475,500287,10,2428600,0,24286000
1107380,1002475,500032,1,3064600,5,2911370
1107381,1002475,500692,10,2251500,0,22515000
1107382,1002476,500968,14,1217000,15,14482300
1107383,1002476,500888,12,194200,0,2330400
1107384,1002476,500535,7,2722800,0,19059600
1107385,1002477,500925,8,1403300,15,9542440
1107386,1002477,500461,7,653200,0,4572400
1107387,1002478,500877,13,643000,5,7941050
1107388,1002478,500942,2,589000,5,1119100
1107389,1002478,500063,6,686100,0,4116600
1107390,1002478,500024,15,1894900,15,24159975
1107391,1002478,500407,14,102100,5,1357930
1107392,1002479,500762,5,2541600,5,12072600
1107393,1002479,500087,2,1694800,5,3220120
1107394,1002479,500547,20,2032300,5,38613700
1107395,1002480,500530,9,1925100,0,17325900
1107396,1002480,500695,9,3238800,0,29149200
1107397,1002480,500191,9,1696000,0,15264000
1107398,1002481,500910,7,964500,0,6751500
1107399,1002481,500625,13,2464800,0,32042400
1107400,1002481,500008,1,1730600,0,1730600
1107401,1002481,500590,5,3023300,0,15116500
1107402,1002481,500971,17,3004900,5,48529135
1107403,1002482,500128,19,2295700,0,43618300
1107404,1002482,500761,19,45500,15,734825
1107405,1002482,500687,5,1595300,5,7577675
1107406,1002482,500087,19,1694800,0,32201200
1107407,1002482,500540,19,3680400,10,62934840
1107408,1002483,500135,4,906300,5,3443940
1107409,1002483,500356,1,2807400,0,2807400
1107410,1002483,500914,17,2192300,0,37269100
1107411,1002483,500496,12,1552100,5,17693940
1107412,1002483,500448,1,570000,0,570000
1107413,1002484,500804,5,2081600,0,10408000
1107414,1002484,500438,5,1449600,0,7248000
1107415,1002484,500639,3,2614500,0,7843500
1107416,1002485,500940,14,97300,0,1362200
1107417,1002485,500853,3,3325700,5,9478245
1107418,1002485,500522,7,714500,0,5001500
1107419,1002485,500218,3,1465400,10,3956580
1107420,1002486,500146,16,1003900,15,13653040
1107421,1002486,500454,6,1651400,0,9908400
1107422,1002486,500366,20,2331500,0,46630000
1107423,1002487,500946,5,2340500,0,11702500
1107424,1002487,500466,14,493800,15,5876220
1107425,1002487,500830,11,1053600,0,11589600
1107426,1002487,500409,7,3005900,10,18937170
1107427,1002487,500116,15,2355400,0,35331000
1107428,1002488,500440,6,672600,10,3632040
1107429,1002488,500099,7,1503900,0,10527300
1107430,1002489,500301,13,970400,0,12615200
1107431,1002489,500766,16,1753900,0,28062400
1107432,1002490,500456,11,1769400,0,19463400
1107433,1002490,500759,9,1793400,10,14526540
1107434,1002490,500151,4,608600,10,2190960
1107435,1002491,500962,11,312200,0,3434200
1107436,1002491,500544,18,4646100,5,79448310
1107437,1002492,500063,7,686100,0,4802700
1107438,1002492,500364,3,844600,0,2533800
1107439,1002492,500332,13,3177500,0,41307500
1107440,1002493,500740,8,2136100,10,15379920
1107441,1002493,500524,9,845100,0,7605900
1107442,1002493,500511,16,840000,0,13440000
1107443,1002493,500241,10,2310800,0,23108000
1107444,1002494,500900,8,2337500,0,18700000
1107445,1002494,500931,3,1621700,0,4865100
1107446,1002494,500451,12,935700,5,10666980
1107447,1002494,500890,5,673800,10,3032100
1107448,1002494,500783,20,2528600,5,48043400
1107449,1002495,500944,14,2512800,5,33420240
1107450,1002496,500470,16,331100,5,5032720
1107451,1002496,500272,10,3079200,0,30792000
1107452,1002496,500037,18,3821600,0,68788800
1107453,1002496,500214,19,170700,5,3081135
1107454,1002497,500971,1,3004900,0,3004900
1107455,1002498,500194,16,4249600,15,57794560
1107456,1002498,500734,4,114100,5,433580
1107457,1002498,500209,5,3232400,0,16162000
1107458,1002498,500224,3,1286000,15,3279300
1107459,1002498,500012,14,371900,5,4946270
1107460,1002499,500908,17,2249800,0,38246600
1107461,1002500,500323,12,4169400,10,45029520
1107462,1002500,500669,16,3610600,10,51992640
1107463,1002500,500786,12,29700,5,338580
1107464,1002500,500751,19,3356300,5,60581215
1107465,1002500,500091,4,2235000,0,8940000
1107466,1002501,500059,13,2790300,10,32646510
1107467,1002501,500759,6,1793400,0,10760400
1107468,1002501,500683,19,71900,0,1366100
1107469,1002501,500102,1,2527500,10,2274750
1107470,1002501,500926,7,832500,0,5827500
1107471,1002502,500707,20,1026000,10,18468000
1107472,1002502,500559,10,3063600,0,30636000
1107473,1002502,500019,1,3389100,0,3389100
1107474,1002502,500198,13,3033500,0,39435500
1107475,1002502,500065,8,3155800,0,25246400
1107476,1002503,500043,15,1475900,5,21031575
1107477,1002503,500398,4,64100,0,256400
1107478,1002504,500466,2,493800,0,987600
1107479,1002504,500765,19,1110800,5,20049940
1107480,1002504,500930,3,2673500,0,8020500
1107481,1002504,500576,9,57300,15,438345
1107482,1002505,500556,14,1412600,10,17798760
1107483,1002505,500473,13,3285300,0,42708900
1107484,1002506,500681,7,3884400,0,27190800
1107485,1002507,500917,4,2207300,0,8829200
1107486,1002507,500795,7,2651700,15,15777615
1107487,1002508,500189,2,554800,0,1109600
1107488,1002509,500935,6,488100,0,2928600
1107489,1002510,500194,8,4249600,5,32296960
1107490,1002510,500776,8,3621800,0,28974400
1107491,1002510,500083,7,4039900,0,28279300
1107492,1002511,500130,17,3210500,10,49120650
1107493,1002511,500968,16,1217000,5,18498400
1107494,1002511,500172,3,2686800,5,7657380
1107495,1002511,500841,16,3437000,10,49492800
1107496,1002512,500528,5,2630300,5,12493925
1107497,1002513,500822,11,1698300,0,18681300
1107498,1002513,500785,16,736300,15,10013680
1107499,1002513,500606,14,3485700,0,48799800
1107500,1002513,500086,8,4060200,0,32481600
1107501,1002514,500666,14,274100,15,3261790
1107502,1002515,500098,9,4556400,0,41007600
1107503,1002515,500517,2,270400,5,513760
1107504,1002515,500340,18,3059600,15,46811880
1107505,1002515,500461,17,653200,5,10549180
1107506,1002516,500493,4,178000,15,605200
1107507,1002516,500952,15,2928500,0,43927500
1107508,1002516,500189,3,554800,10,1497960
1107509,1002516,500632,19,1553900,0,29524100
1107510,1002517,500682,1,1910200,0,1910200
1107511,1002517,500134,6,2312200,15,11792220
1107512,1002517,500468,19,1592200,5,28739210
1107513,1002517,500831,6,2618300,15,13353330
1107514,1002518,500207,1,2023600,15,1720060
1107515,1002518,500011,8,2386000,10,17179200
1107516,1002518,500583,16,1014800,10,14613120
1107517,1002519,500897,19,1125500,0,21384500
1107518,1002519,500791,20,1329100,0,26582000
1107519,1002519,500705,18,3415000,5,58396500
1107520,1002520,500749,6,1521700,0,9130200
1107521,1002520,500222,19,1797200,0,34146800
1107522,1002521,500694,7,2678200,5,17810030
1107523,1002522,500351,16,2751800,15,37424480
1107524,1002522,500744,13,3968300,0,51587900
1107525,1002522,500227,1,2645700,10,2381130
1107526,1002523,500980,17,1945700,0,33076900
1107527,1002524,500395,1,1426000,0,1426000
1107528,1002524,500081,5,246100,0,1230500
1107529,1002524,500448,13,570000,0,7410000
1107530,1002524,500807,8,2454600,15,16691280
1107531,1002525,500394,15,2249600,0,33744000
1107532,1002525,500104,10,3145100,10,28305900
1107533,1002525,500160,14,1611900,5,21438270
1107534,1002526,500003,7,3084100,10,19429830
1107535,1002526,500161,17,406300,0,6907100
1107536,1002526,500513,3,1007300,0,3021900
1107537,1002526,500054,5,151100,0,755500
1107538,1002527,500254,20,935500,10,16839000
1107539,1002527,500903,13,1120200,10,13106340
1107540,1002527,500510,20,1827200,0,36544000
1107541,1002527,500704,8,2109500,10,15188400
1107542,1002527,500821,7,74800,0,523600
1107543,1002528,500546,7,3304600,10,20818980
1107544,1002528,500772,13,595000,10,6961500
1107545,1002528,500622,17,1896600,0,32242200
1107546,1002528,500369,17,1188100,0,20197700
1107547,1002528,500477,7,3120100,10,19656630
1107548,1002529,500265,11,2746200,0,30208200
1107549,1002529,500524,20,845100,15,14366700
1107550,1002530,500141,4,1538800,10,5539680
1107551,1002530,500647,17,4263500,0,72479500
1107552,1002530,500401,17,63400,0,1077800
1107553,1002531,500187,20,2942000,10,52956000
1107554,1002531,500778,12,2060400,0,24724800
1107555,1002531,500579,13,469500,5,5798325
1107556,1002532,500967,2,2482000,5,4715800
1107557,1002533,500919,14,1145700,5,15237810
1107558,1002533,500718,8,2644400,15,17981920
1107559,1002533,500645,16,1915300,0,30644800
1107560,1002533,500569,3,3725000,10,10057500
1107561,1002533,500050,12,1326400,15,13529280
1107562,1002534,500963,19,2055800,0,39060200
1107563,1002534,500230,2,2187800,0,4375600
1107564,1002534,500228,16,2276800,0,36428800
1107565,1002534,500046,14,2796600,0,39152400
1107566,1002534,500272,5,3079200,5,14626200
1107567,1002535,500594,16,2078400,5,31591680
1107568,1002535,500199,13,1769700,0,23006100
1107569,1002535,500115,17,2016400,10,30850920
1107570,1002536,500224,5,1286000,10,5787000
1107571,1002537,500193,9,1479300,5,12648015
1107572,1002537,500429,7,565500,10,3562650
1107573,1002537,500588,12,2822700,5,32178780
1107574,1002537,500820,5,3891900,5,18486525
1107575,1002538,500909,8,1068100,10,7690320
1107576,1002538,500694,12,2678200,10,28924560
1107577,1002538,500831,1,2618300,0,2618300
1107578,1002539,500691,11,1362000,15,12734700
1107579,1002539,500017,11,1906600,0,20972600
1107580,1002539,500939,9,2067100,10,16743510
1107581,1002540,500774,20,399100,5,7582900
1107582,1002540,500399,9,1382900,0,12446100
1107583,1002540,500901,10,2779600,0,27796000
1107584,1002541,500106,2,441400,5,838660
1107585,1002541,500533,19,3454700,10,59075370
1107586,1002541,500681,15,3884400,5,55352700
1107587,1002541,500151,5,608600,0,3043000
1107588,1002542,500811,11,2333100,0,25664100
1107589,1002543,500491,12,955800,15,9749160
1107590,1002543,500065,16,3155800,5,47968160
1107591,1002544,500966,11,3868800,0,42556800
1107592,1002545,500123,14,1977600,10,24917760
1107593,1002546,500059,1,2790300,5,2650785
1107594,1002547,500607,8,813000,10,5853600
1107595,1002547,500962,6,312200,0,1873200
1107596,1002547,500934,9,957400,0,8616600
1107597,1002548,500192,5,339800,0,1699000
1107598,1002548,500322,18,729200,10,11813040
1107599,1002549,500615,12,3066200,15,31275240
1107600,1002549,500091,15,2235000,5,31848750
1107601,1002549,500602,20,1694600,0,33892000
1107602,1002549,500220,2,1984100,0,3968200
1107603,1002549,500589,3,1971900,0,5915700
1107604,1002550,500791,14,1329100,10,16746660
1107605,1002550,500394,3,2249600,0,6748800
1107606,1002550,500904,14,831000,0,11634000
1107607,1002551,500918,16,509600,0,8153600
1107608,1002551,500045,17,27200,15,393040
1107609,1002551,500119,3,2557100,5,7287735
1107610,1002551,500891,7,3882900,0,27180300
1107611,1002551,500737,13,900900,10,10540530
1107612,1002552,500470,17,331100,10,5065830
1107613,1002552,500645,19,1915300,10,32751630
1107614,1002552,500423,5,1824900,10,8212050
1107615,1002552,500617,8,16400,0,131200
1107616,1002552,500838,6,166600,10,899640
1107617,1002553,500052,11,2730500,5,28533725
1107618,1002553,500932,2,116700,10,210060
1107619,1002553,500201,4,3357600,10,12087360
1107620,1002554,500378,17,867900,10,13278870
1107621,1002554,500448,11,570000,0,6270000
1107622,1002554,500656,18,2817200,0,50709600
1107623,1002554,500586,9,1905000,0,17145000
1107624,1002554,500016,20,2988600,0,59772000
1107625,1002555,500974,16,2980400,15,40533440
1107626,1002555,500910,2,964500,15,1639650
1107627,1002556,500040,11,2605000,5,27222250
1107628,1002556,500406,5,1523200,0,7616000
1107629,1002556,500030,2,2391100,0,4782200
1107630,1002556,500418,1,1002600,10,902340
1107631,1002557,500011,4,2386000,0,9544000
1107632,1002557,500905,8,2018900,0,16151200
1107633,1002557,500057,14,3714500,5,49402850
1107634,1002558,500031,12,2865600,10,30948480
1107635,1002558,500022,17,3795000,0,64515000
1107636,1002558,500690,12,310400,15,3166080
1107637,1002559,500225,16,2303400,10,33168960
1107638,1002559,500750,8,3791900,10,27301680
1107639,1002559,500102,20,2527500,0,50550000
1107640,1002559,500521,9,1830300,0,16472700
1107641,1002559,500492,5,2507600,10,11284200
1107642,1002560,500785,13,736300,0,9571900
1107643,1002560,500634,4,114900,0,459600
1107644,1002560,500147,15,3329900,5,47451075
1107645,1002560,500976,9,3302400,5,28235520
1107646,1002560,500076,10,2303800,0,23038000
1107647,1002561,500054,5,151100,5,717725
1107648,1002561,500694,14,2678200,15,31870580
1107649,1002561,500141,8,1538800,5,11694880
1107650,1002561,500479,7,1022900,15,6086255
1107651,1002561,500590,4,3023300,0,12093200
1107652,1002562,500394,6,2249600,0,13497600
1107653,1002562,500524,18,845100,0,15211800
1107654,1002562,500219,10,2665300,5,25320350
1107655,1002563,500677,5,1393000,0,6965000
1107656,1002563,500443,11,1671200,5,17464040
1107657,1002563,500968,18,1217000,5,20810700
1107658,1002564,500034,2,2764900,15,4700330
1107659,1002565,500501,12,2408800,0,28905600
1107660,1002565,500983,3,3477700,0,10433100
1107661,1002565,500286,8,667000,15,4535600
1107662,1002566,500513,15,1007300,10,13598550
1107663,1002567,500939,4,2067100,0,8268400
1107664,1002567,500717,4,1607900,0,6431600
1107665,1002567,500287,14,2428600,5,32300380
1107666,1002567,500098,20,4556400,15,77458800
1107667,1002567,500636,11,2838400,0,31222400
1107668,1002568,500991,12,793500,5,9045900
1107669,1002568,500909,5,1068100,5,5073475
1107670,1002568,500417,14,3878500,10,48869100
1107671,1002568,500591,12,2432300,0,29187600
1107672,1002569,500453,14,2511300,0,35158200
1107673,1002569,500647,20,4263500,0,85270000
1107674,1002569,500662,20,1832700,0,36654000
1107675,1002569,500179,8,2691100,0,21528800
1107676,1002570,500195,13,3029000,5,37408150
1107677,1002570,500285,17,3695900,0,62830300
1107678,1002571,500586,17,1905000,0,32385000
1107679,1002571,500430,7,2971300,15,17679235
1107680,1002572,500092,12,1528800,0,18345600
1107681,1002572,500674,7,1673300,0,11713100
1107682,1002573,500966,1,3868800,0,3868800
1107683,1002573,500518,17,3244200,0,55151400
1107684,1002573,500507,7,1404500,0,9831500
1107685,1002573,500327,15,1016500,10,13722750
1107686,1002574,500957,4,722500,5,2745500
1107687,1002574,500818,13,3659700,0,47576100
1107688,1002574,500653,14,2295900,10,28928340
1107689,1002574,500170,6,3297800,0,19786800
1107690,1002574,500556,18,1412600,0,25426800
1107691,1002575,500746,16,2041000,0,32656000
1107692,1002575,500016,17,2988600,5,48265890
1107693,1002575,500327,15,1016500,0,15247500
1107694,1002576,500110,16,2320500,0,37128000
1107695,1002576,500434,11,626500,5,6546925
1107696,1002576,500518,19,3244200,10,55475820
1107697,1002576,500873,2,1411100,5,2681090
1107698,1002577,500131,3,248000,10,669600
1107699,1002577,500041,20,2025400,0,40508000
1107700,1002577,500276,11,2873800,0,31611800
1107701,1002578,500548,14,1045700,0,14639800
1107702,1002578,500333,18,169500,0,3051000
1107703,1002579,500718,15,2644400,0,39666000
1107704,1002580,500225,8,2303400,5,17505840
1107705,1002580,500739,12,2875200,0,34502400
1107706,1002580,500021,4,331200,0,1324800
1107707,1002581,500405,10,3452800,0,34528000
1107708,1002582,500286,1,667000,15,566950
1107709,1002582,500662,3,1832700,0,5498100
1107710,1002582,500283,3,2856800,15,7284840
1107711,1002582,500525,17,681300,0,11582100
1107712,1002582,500016,20,2988600,0,59772000
1107713,1002583,500703,10,522700,0,5227000
1107714,1002584,500923,12,1761400,0,21136800
1107715,1002584,500568,7,1172900,10,7389270
1107716,1002584,500520,7,2730100,5,18155165
1107717,1002584,500587,2,628900,5,1194910
1107718,1002584,500186,20,1876100,5,35645900
1107719,1002585,500256,17,1166000,10,17839800
1107720,1002585,500953,3,678700,5,1934295
1107721,1002585,500891,18,3882900,0,69892200
1107722,1002586,500886,20,2914900,10,52468200
1107723,1002587,500292,9,798800,0,7189200
1107724,1002587,500004,8,1111100,0,8888800
1107725,1002587,500709,1,3022000,5,2870900
1107726,1002587,500719,1,3033800,0,3033800
1107727,1002588,500511,8,840000,0,6720000
1107728,1002588,500058,1,2147000,0,2147000
1107729,1002588,500526,13,2367500,0,30777500
1107730,1002588,500767,5,1841600,5,8747600
1107731,1002588,500194,6,4249600,0,25497600
1107732,1002589,500064,9,129300,0,1163700
1107733,1002589,500155,13,2277700,0,29610100
1107734,1002589,500355,19,3524800,0,66971200
1107735,1002590,500175,14,2055300,15,24458070
1107736,1002590,500980,12,1945700,0,23348400
1107737,1002591,500500,7,3963300,0,27743100
1107738,1002591,500909,12,1068100,0,12817200
1107739,1002591,500206,12,2211300,10,23882040
1107740,1002591,500629,14,1912900,0,26780600
1107741,1002591,500154,14,1748400,0,24477600
1107742,1002592,500757,15,3419700,0,51295500
1107743,1002592,500498,9,1694200,0,15247800
1107744,1002592,500751,11,3356300,0,36919300
1107745,1002592,500274,8,3226400,0,25811200
1107746,1002592,500988,13,663800,0,8629400
1107747,1002593,500391,14,3243600,0,45410400
1107748,1002593,500770,2,4475700,15,7608690
1107749,1002593,500816,6,2830800,15,14437080
1107750,1002593,500385,10,2266100,0,22661000
1107751,1002594,500705,6,3415000,0,20490000
1107752,1002594,500200,17,2393600,0,40691200
1107753,1002594,500215,12,225500,5,2570700
1107754,1002594,500652,20,2053100,0,41062000
1107755,1002594,500574,20,1415700,0,28314000
1107756,1002595,500687,16,1595300,0,25524800
1107757,1002596,500379,13,1458100,0,18955300
1107758,1002596,500338,4,2674900,0,10699600
1107759,1002596,500549,17,2180300,15,31505335
1107760,1002596,500955,20,528700,15,8987900
1107761,1002597,500450,12,2711800,5,30914520
1107762,1002597,500063,7,686100,0,4802700
1107763,1002597,500788,1,1102500,0,1102500
1107764,1002597,500178,5,3025600,15,12858800
1107765,1002598,500687,9,1595300,0,14357700
1107766,1002598,500079,10,2667500,0,26675000
1107767,1002599,500306,19,1058700,10,18103770
1107768,1002599,500561,8,1628800,10,11727360
1107769,1002599,500453,17,2511300,0,42692100
1107770,1002599,500600,5,1561400,0,7807000
1107771,1002600,500923,7,1761400,0,12329800
1107772,1002600,500739,8,2875200,0,23001600
1107773,1002600,500184,3,123200,0,369600
1107774,1002600,500068,16,3474200,0,55587200
1107775,1002600,500730,10,4387400,5,41680300
1107776,1002601,500686,19,695500,15,11232325
1107777,1002601,500788,5,1102500,15,4685625
1107778,1002601,500271,16,3506000,0,56096000
1107779,1002601,500382,16,1433700,0,22939200
1107780,1002601,500442,4,1963300,0,7853200
1107781,1002602,500190,4,3092200,15,10513480
1107782,1002602,500149,7,3293800,10,20750940
1107783,1002603,500638,17,3243800,0,55144600
1107784,1002603,500145,7,3713000,0,25991000
1107785,1002603,500593,12,2654000,0,31848000
1107786,1002603,500105,9,408300,0,3674700
1107787,1002604,500798,5,983800,0,4919000
1107788,1002604,500313,9,1051300,0,9461700
1107789,1002604,500214,16,170700,0,2731200
1107790,1002604,500360,2,296500,0,593000
1107791,1002605,500527,18,1159800,10,18788760
1107792,1002605,500873,2,1411100,0,2822200
1107793,1002605,500729,4,3705800,15,12599720
1107794,1002605,500377,20,3438500,0,68770000
1107795,1002606,500757,13,3419700,0,44456100
1107796,1002606,500361,12,60900,0,730800
1107797,1002607,500756,7,645800,0,4520600
1107798,1002607,500038,11,1612900,5,16854805
1107799,1002607,500088,19,3200300,5,57765415
1107800,1002607,500263,6,2596100,0,15576600
1107801,1002607,500754,18,1293100,0,23275800
1107802,1002608,500783,16,2528600,5,38434720
1107803,1002608,500684,6,190100,15,969510
1107804,1002608,500407,1,102100,0,102100
1107805,1002608,500946,7,2340500,0,16383500
1107806,1002608,500457,10,1723800,0,17238000
1107807,1002609,500084,20,203500,15,3459500
1107808,1002609,500398,1,64100,5,60895
1107809,1002609,500746,18,2041000,5,34901100
1107810,1002609,500529,19,2354000,5,42489700
1107811,1002609,500610,19,308000,10,5266800
1107812,1002610,500308,18,3919700,15,59971410
1107813,1002610,500491,9,955800,5,8172090
1107814,1002610,500124,6,2191700,0,13150200
1107815,1002610,500706,3,3188700,10,8609490
1107816,1002610,500746,1,2041000,0,2041000
1107817,1002611,500914,11,2192300,10,21703770
1107818,1002611,500815,13,1124800,0,14622400
1107819,1002611,500968,15,1217000,0,18255000
1107820,1002611,500357,7,3045500,0,21318500
1107821,1002612,500648,13,1576700,5,19472245
1107822,1002612,500463,17,3236400,5,52267860
1107823,1002612,500872,18,2708500,0,48753000
1107824,1002612,500876,18,855900,15,13095270
1107825,1002612,500285,7,3695900,0,25871300
1107826,1002613,500379,3,1458100,0,4374300
1107827,1002613,500751,20,3356300,0,67126000
1107828,1002613,500908,15,2249800,0,33747000
1107829,1002613,500844,20,2137000,5,40603000
1107830,1002614,500378,15,867900,5,12367575
1107831,1002614,500071,2,1602900,0,3205800
1107832,1002614,500730,2,4387400,15,7458580
1107833,1002615,500619,11,2998500,10,29685150
1107834,1002615,500409,20,3005900,5,57112100
1107835,1002615,500651,7,1942800,0,13599600
1107836,1002615,500935,17,488100,0,8297700
1107837,1002615,500215,9,225500,0,2029500
1107838,1002616,500796,4,1951100,0,7804400
1107839,1002616,500369,18,1188100,5,20316510
1107840,1002617,500114,18,3792300,0,68261400
1107841,1002617,500732,9,116500,0,1048500
1107842,1002617,500699,19,1333200,15,21531180
1107843,1002617,500782,20,3042000,10,54756000
1107844,1002617,500122,11,2943400,0,32377400
1107845,1002618,500596,12,245800,0,2949600
1107846,1002619,500768,6,1457600,10,7871040
1107847,1002619,500738,13,1396600,0,18155800
1107848,1002619,500841,14,3437000,0,48118000
1107849,1002620,500343,9,2274600,15,17400690
1107850,1002620,500232,19,2362400,15,38152760
1107851,1002621,500014,10,2012600,0,20126000
1107852,1002621,500269,1,2035900,10,1832310
1107853,1002621,500089,15,3848600,0,57729000
1107854,1002621,500758,9,4200800,0,37807200
1107855,1002622,500806,6,8600,5,49020
1107856,1002622,500853,14,3325700,10,41903820
1107857,1002622,500922,6,1765000,0,10590000
1107858,1002623,500416,4,849100,0,3396400
1107859,1002623,500951,6,1942100,10,10487340
1107860,1002623,500043,20,1475900,5,28042100
1107861,1002623,500002,6,3623200,0,21739200
1107862,1002624,500934,4,957400,15,3255160
1107863,1002624,500341,20,1360600,0,27212000
1107864,1002624,500080,16,519900,0,8318400
1107865,1002625,500963,7,2055800,0,14390600
1107866,1002625,500532,20,1869800,5,35526200
1107867,1002625,500002,18,3623200,5,61956720
1107868,1002626,500994,12,3087000,10,33339600
1107869,1002626,500491,6,955800,0,5734800
1107870,1002626,500210,15,359400,0,5391000
1107871,1002626,500526,5,2367500,0,11837500
1107872,1002627,500211,6,1475200,0,8851200
1107873,1002628,500202,8,2705700,0,21645600
1107874,1002629,500308,18,3919700,15,59971410
1107875,1002629,500319,6,1562600,0,9375600
1107876,1002629,500439,14,3321700,0,46503800
1107877,1002629,500092,12,1528800,0,18345600
1107878,1002629,500951,7,1942100,0,13594700
1107879,1002630,500262,3,633400,0,1900200
1107880,1002631,500219,13,2665300,0,34648900
1107881,1002632,500348,6,795400,0,4772400
1107882,1002632,500549,5,2180300,0,10901500
1107883,1002632,500148,11,1734700,15,16219445
1107884,1002633,500476,20,2823300,10,50819400
1107885,1002633,500224,9,1286000,10,10416600
1107886,1002633,500915,14,2044200,0,28618800
1107887,1002633,500467,15,196700,0,2950500
1107888,1002633,500587,8,628900,15,4276520
1107889,1002634,500001,13,1551000,0,20163000
1107890,1002634,500007,14,3161600,0,44262400
1107891,1002634,500094,5,3050100,0,15250500
1107892,1002634,500742,3,216900,0,650700
1107893,1002635,500537,7,3742000,0,26194000
1107894,1002635,500951,15,1942100,0,29131500
1107895,1002635,500015,4,1034300,5,3930340
1107896,1002635,500208,5,2530600,5,12020350
1107897,1002636,500108,1,1774700,15,1508495
1107898,1002636,500370,5,2146500,5,10195875
1107899,1002636,500648,13,1576700,0,20497100
1107900,1002637,500198,13,3033500,0,39435500
1107901,1002638,500694,16,2678200,10,38566080
1107902,1002638,500461,16,653200,15,8883520
1107903,1002638,500325,13,985000,5,12164750
1107904,1002638,500673,6,3761100,5,21438270
1107905,1002638,500638,17,3243800,5,52387370
1107906,1002639,500233,5,2425800,5,11522550
1107907,1002639,500658,18,3657500,15,55959750
1107908,1002640,500714,16,2624400,0,41990400
1107909,1002640,500646,19,55500,5,1001775
1107910,1002640,500076,10,2303800,10,20734200
1107911,1002640,500299,20,138800,0,2776000
1107912,1002641,500442,2,1963300,0,3926600
1107913,1002642,500549,6,2180300,0,13081800
1107914,1002642,500535,15,2722800,10,36757800
1107915,1002642,500335,13,243500,0,3165500
1107916,1002642,500327,3,1016500,0,3049500
1107917,1002643,500948,7,453000,0,3171000
1107918,1002643,500785,11,736300,5,7694335
1107919,1002643,500564,20,3239600,0,64792000
1107920,1002643,500980,18,1945700,10,31520340
1107921,1002643,500359,2,3560900,5,6765710
1107922,1002644,500790,3,3218500,0,9655500
1107923,1002644,500195,2,3029000,0,6058000
1107924,1002644,500501,7,2408800,0,16861600
1107925,1002644,500895,5,3033900,0,15169500
1107926,1002645,500634,5,114900,0,574500
1107927,1002645,500495,5,172000,0,860000
1107928,1002646,500159,8,918100,0,7344800
1107929,1002646,500617,18,16400,10,265680
1107930,1002646,500724,12,776600,0,9319200
1107931,1002646,500112,4,515500,0,2062000
1107932,1002646,500670,20,3924300,10,70637400
